groupID,artifactID,date,tags,numberUsages,maxUsage,latestVersion
org.bdgenomics.utils,utils-minhash_2.11,21-3-2017,,14,0,0.2.13
at.chrl,chrl-orm-spring-integration,12-9-2015,integration spring persistence orm,2,0,1.1.0
io.cloudsoft.jclouds.api,rackspace-cloudloadbalancers,13-6-2014,cloud io api,6,2,1.7.4-ea-broo...
sh.ory.oathkeeper,oathkeeper-client,25-5-2020,client,14,0,0.38.2-beta.1
io.reactivex,rxapache-http,1-10-2014,io http,1,0,0.21.0
com.paulhammant,decdnorator-parent,18-10-2013,,1,0,0.7
eu.limetri.ygg,ygg-registry-jdbc,21-10-2015,registry jdbc sql,28,2,0.28
io.ultreia.gc,gc-cas,6-11-2017,io,8,0,1.3.4
net.oschina.zcx7878,cicada.authorization,22-9-2017,authorization,11,0,1.0.1.0
net.oneandone.troilus,troilus-service-example,27-2-2015,application service web webapp example,4,0,0.8
net.sourceforge.csvscalpar,csvscalpar,18-6-2016,,2,0,2.0.1
com.jfireframework,baseutil,10-2-2020,,12,5,aegean-1.4
hibernate,hibernate-annotations,20-9-2005,hibernate persistence annotations,7,3,3.1beta6
global.namespace.neuron-di,neuron-di-java,25-10-2019,,2,3,7.0.0-M2
org.chrisjr,topic-annotator,29-9-2014,,2,0,0.1.1
org.scommons.websql,scommons-websql-core_sjs0.6_2.12,18-7-2020,,1,3,0.3.0
org.arquillian.universe,arquillian-warp-jsf,21-2-2020,jsf,25,0,1.5.0.0
org.ogema.tools,schedule-viewer-configuration-app,6-12-2019,tools config viewer,2,0,2.2.1
com.github.gv2011,testutils,10-6-2019,github,1,2,0.4.0
com.github.jntakpe,spring-restdocs-dsl,21-8-2019,github spring dsl,7,1,0.6.0
org.jresearch.commons.gwt.base,org.jresearch.commons.gwt.base.pom,21-7-2019,gwt ui,7,0,1.0.203
com.amdocs.zusammen,zusammen-core-impl,30-3-2020,,8,1,1.0.2
org.scala-native,javalib_native0.1_2.11,22-2-2017,native library scala,1,7,0.1.0
de.sciss,lucre-data_2.13.0-RC1,27-4-2019,data,1,3,3.12.0
com.rklaehn,intervalset_2.12,3-9-2017,,1,0,0.2.0
com.quigley,filesystem,23-10-2015,file-system,3,1,6
com.presidentio.but,hadoop-common,26-10-2015,hadoop,1,0,1.0.0
io.femo,dynamic,16-8-2016,io,1,2,0.0.1
org.sklsft.generator,generator-services,23-9-2019,service generator,17,2,3.1.0-M1-1
org.eobjects.datacleaner,DataCleaner-el,27-5-2020,,52,4,6.0.0
org.eclipse.ditto,ditto-signals-commands-cleanup,20-7-2020,eclipse,10,6,1.1.3
net.eusashead.spring,spring-cache-gae,2-9-2013,spring cache appengine,1,0,1.0.0.RELEASE
de.richtercloud,swing-worker-get-wait-dialog,24-11-2018,swing ui,3,1,1.2
app.cash.contour,contour,19-5-2020,android,3,0,0.1.7
org.hawkular.commons,cassandra-driver-wf-module,15-12-2015,module cassandra database driver,3,3,0.2.5.Final
org.scalaz,scalaz-zio-interop-shared_sjs0.6_2.12,31-5-2019,scalaz scala functional,20,7,1.0-RC5
me.chyxion.summer,summer-freemarker-support,1-12-2016,support template,1,1,0.0.1-RELEASE
com.liferay.commerce,com.liferay.commerce.item.selector.api,29-5-2020,api,15,0,2.3.1
xyz.morphia.morphia,guice-plug,2-11-2018,mongodb dependency-injection,1,0,1.4.0
org.typelevel,export-hook_2.13.0-M5,1-11-2018,export,1,5,1.2.0
io.easyspring.service,service-message-core,25-3-2019,service io,1,0,1.1.0-RELEASE
org.ytheohar,groptim,5-10-2015,,1,0,1.0
se.l4.dust,dust-yui,25-3-2016,,1,0,0.4
org.drombler.commons,drombler-commons,22-12-2019,,14,0,1.0
com.qualinsight.plugins.sonarqube,qualinsight-plugins-sonarqube-smell,30-1-2017,plugin,11,0,4.0.0
com.spoton,nats-android,17-5-2019,android,3,0,2.4.6
io.ratpack,ratpack-rocker,27-4-2020,io,19,0,1.8.0
org.http4k,http4k-server-undertow,11-8-2020,server http,333,0,3.256.1
com.github.wheaties,autolift-cats_2.11,23-7-2017,github,3,0,0.7
com.github.taccisum,swagger-spring-boot1-starter,14-2-2019,github spring swagger api starter,2,0,1.0.1
com.martiansoftware,nailgun-server,3-12-2012,server,1,20,0.9.1
com.easycodebox,easycode-jdbc,9-3-2017,jdbc sql,8,2,0.3.1
com.colorfulsoftware,rsspect,9-9-2014,syndication rss,7,0,1.0.6
com.toasttab.protokt,protokt-wkt,20-5-2020,,6,1,0.4.3
org.powernukkit.bedrock.leveldb,bedrock-leveldb-benchmark,28-7-2020,leveldb benchmark,1,0,0.11.0-PN
com.luoaijun,utils,27-9-2019,,1,0,1.0
com.twelvemonkeys.imageio,imageio-core,10-7-2020,,19,31,3.6
org.objectquery,objectquery-orientdb,23-10-2014,orientdb,4,0,2.5.0
com.chrisnewland,jitwatch-ui,25-4-2017,ui,1,0,1.1.5
io.backchat.hookup,hookup_2.10,12-8-2015,io,3,1,0.4.2
org.netbeans.api,org-netbeans-modules-j2ee-eclipselink,6-8-2020,module api ide netbeans,9,5,RELEASE120-1
me.javaweb,demo,15-1-2020,example,3,0,1.2
me.tatarka.redux,redux-rx,22-5-2020,,3,0,0.11
org.wso2.carbon.analytics,org.wso2.carbon.analytics.analyzer.category.feature,6-12-2019,analyzer analytics,44,0,1.4.3
io.jart,jart,6-5-2020,io,2,0,0.0.4
com.weicoder,HikariCP-jdk11,13-1-2020,,1,1,3.4.2
com.github.mohitsoni,marathon-client,15-1-2015,github client,3,4,0.4.2
eu.javaspecialists.books.dynamicproxies,stopper,14-7-2020,,1,0,1.4.1
com.savoirtech.hecate,hecate-cql3,21-10-2016,,8,0,1.1.0
de.novanic.gwteventservice,zip,21-12-2012,,2,0,1.2.1
org.opencms,org.opencms.locale.cs,5-9-2019,cms,2,0,11.0.1
nl.vpro.media,media-organizations,5-8-2020,,39,0,5.14.0
org.ozwillo.datacore,ozwillo-datacore-kernel-client,3-8-2017,client,1,1,1.10.1
org.openhubframework,openhub-common,20-4-2020,,6,3,2.1.1
org.mnode.ical4j,ical4j-zoneinfo-outlook,15-10-2017,calendar,5,0,2.0.3
pub.codex,codex-apix,14-2-2020,,21,1,3.2.14
org.scala-sbt,util-collection_2.10,1-7-2017,scala sbt build build-system,20,9,1.0.0-M25
com.github.eugenemedvediev,pathmatcher_2.11,2-3-2016,github,1,0,0.1
org.jresearch.commons.gwt.gwt2go,org.jresearch.commons.gwt.gwt2go.gwt2go,12-3-2018,gwt ui,11,0,1.0.10
com.sclasen,spray-route53_2.11,24-11-2014,aws dns cloud,6,0,0.3.6
org.graylog.plugins,usage-statistics,26-1-2017,plugin stats logging,38,3,2.2.0-alpha.1
kz.greetgo.util,greetgo.util,23-5-2019,,4,22,0.1.3
com.47deg,freestyle-async-fs2_sjs0.6_2.11,2-5-2017,asynchronous,1,0,0.1.0
org.wso2.appserver,test-common,16-9-2015,testing server,2,0,5.3.0
net.successk,k-akka-openid_2.11,19-1-2016,actor akka openid distributed concurrency,1,0,0.1.0
tools.dynamia,tools.dynamia.zk.reports,16-5-2019,tools report,2,1,3.6.1.Final
com.github.fosin,cdp-utils,21-10-2018,github,2,3,1.0.0.RELEASE
com.softwaremill.sttp.client,akka-http-backend_2.11,7-8-2020,actor akka distributed concurrency client http,45,3,2.2.4
io.circe,circe-generic_2.13.0-M5,15-11-2019,io,3,185,0.11.2
cz.auderis,auderis-gradle-tools,15-2-2017,tools build build-system gradle groovy,3,0,2.0.0
com.taxonic.carml,carml-logical-source-resolver,17-11-2018,,4,4,0.2.3
org.molgenis,molgenis-data-migrate,3-8-2020,data migration,86,2,8.4.5
io.monadasync,monadasync-root_2.10,4-2-2016,io,1,0,0.1.0
me.shadaj,slinky-web_sjs0.6_2.13,30-7-2020,web,90,4,1-5ee1000d
com.vanniktech,gradle-code-quality-tools-plugin,10-4-2020,plugin tools build build-system gradle groovy,20,1,0.20.0
com.github.answerzdigital,mychehara,12-11-2016,github android,3,0,0.0.4
br.com.damsete.arq,damsete-arq-email,16-12-2019,mail,12,0,0.0.12
fi.metatavu.metaform,metaform-api-client,8-8-2019,client api,30,0,0.1.6
com.github.hal4j,hal4j-spring-web,23-2-2020,github spring web,2,0,0.11.1
org.json4s,muster-codec-json4s_2.11,4-8-2014,json codec,2,0,0.3.0
org.bitbucket.swattu,lock-utils,10-8-2020,locking,41,1,4.1.16
org.hawkular.titan,titan-hbase-parent,7-4-2016,hbase database,1,0,0.5.4-jboss-1
au.com.agiledigital,dao-slick_2.11,10-8-2017,dao,2,0,0.0.2
org.trellisldp,trellis-dropwizard,3-8-2020,,21,1,0.14.1
com.github.hengboy,api-boot-dependencies,19-3-2019,github api,1,0,0.1.1.RELEASE
commons-beanutils,commons-beanutils-bean-collections,13-3-2013,beans collections,6,11,1.8.3
com.github.fsanaulla,chronicler-ahc-shared_2.11,20-1-2020,github,19,2,0.6.4
nl.vpro,prepr,5-8-2020,,11,0,1.1.0
com.vip.vjtools,vjmxcli,18-12-2018,,8,0,1.0.8
com.daioware,math,19-12-2017,math,2,1,1.0.1-RELEASE
com.payu.ratel,ratel-examples,5-10-2018,example,8,0,1.2.12
org.typelevel,catalysts-macros_2.10,19-3-2018,macro,5,9,0.6
com.github.gchudnov,metrics-thread_2.12,13-11-2019,github metrics,2,0,0.9.1
se.vgregion.healthcare-context,healthcare-context-patient-context-module-portlet,10-3-2011,application module portlet web webapp,10,0,1.10
com.rpiaggio,scalajs-react-datepicker_sjs1_2.13,3-8-2020,scala scalajs,1,0,0.0.4
io.jmnarloch,funava,24-10-2015,io,2,0,0.2.0
io.waylay.kairosdb,kairosdb-scala_2.13,27-3-2020,scala io,3,0,5.0.0
io.trane,ndbc-core,4-6-2019,io,2,6,0.1.3
io.debezium,debezium-ddl-parser,6-8-2020,parser io,49,2,1.3.0.Alpha1
pl.beone.promena.transformer,converter-libreoffice-example,6-2-2020,example,3,0,1.0.2
com.github.cuzfrog,simple-sri-test-utils_sjs0.6_2.12,22-12-2017,github testing,2,0,0.3.0
com.m-creations,mc-oss-parent,11-12-2016,,5,0,1.1.15
ru.makkarpov,scalingua_2.13.0-M5,6-4-2019,i18n,2,1,0.8
com.github.mjd507,JavaUtils,10-6-2020,github,2,0,1.0.1
net.officefloor.scala,officescala_cats,29-7-2020,scala,8,0,3.26.0
org.scalawag.timber,timber-examples_2.11,17-8-2015,example,1,0,0.5.0
io.scalajs.npm,express-csv_sjs0.6_2.11,15-10-2017,scala scalajs csv io,16,1,0.6.0-4
io.micronaut.configuration,micronaut-netflix-ribbon,10-2-2020,config io,7,1,1.1.0
com.github.skjolber.json-log-filter,core,6-8-2020,github json filtering logging,11,1,1.0.11
de.julielab,jcore-ct-reader,13-5-2020,reader,2,0,2.5.0
org.eclipse.neoscada.ide,org.eclipse.scada.configuration.globalization.edit,26-10-2016,eclipse ide config,1,13,0.3.0
net.vectorpublish,Image,3-8-2017,image,1,0,0.9.27
com.qcloud.oceanus,flink-metrics-influxdb_2.11,14-6-2020,metrics influxdb,1,0,1.10.1
com.qcloud.oceanus,flink-compress,14-6-2020,compression,1,0,1.10.1
org.oiue.services,org.oiue.service.cache.tree,15-7-2017,service cache tree,2,2,1.0.1
com.ibm.websphere.appserver.features,com.ibm.websphere.appserver.zosConsoleCommandCacheClear-1.0,30-7-2020,ibm server,3,0,20.0.0.8
com.softwaremill.sttp.client,httpclient-backend_2.13,7-8-2020,http client,36,3,2.2.4
de.athalis.coreasm,coreasm-parent,27-9-2019,,1,0,1.7.3-locke-4
westhawk,snmpOracle,20-9-2005,,1,0,4_13
global.namespace.archive-io,archive-io-commons-compress,13-4-2018,compression io,3,0,0.10.0
uk.ac.ceh.components,jaas-userstore-crowd,3-12-2019,,6,0,1.0.46
org.ow2.jonas,jonas-report-extension-endpoints,1-10-2013,report extension,3,0,5.3.0
com.blackducksoftware.plugins,protex-plugin-integration,21-7-2016,plugin integration,1,0,1.6
org.sonarsource.java,java,17-7-2020,sonar,64,0,6.6.0.22815
org.sction.core,Sction-core,1-2-2016,,3,0,2.0.9
com.barrybecker4,bb4-experimentation,27-1-2019,,1,0,1.0
com.wf2311,spring-boot-starter-java8-time,30-9-2017,spring time starter,2,0,0.1.1
net.nan21.dnet,nan21.dnet.module.ad.domain,19-2-2013,module,5,37,1.0.6
org.wso2.carbon.event-processing,event-flow-feature,22-7-2020,event,54,0,2.2.14
org.wso2.carbon.event-processing,org.wso2.carbon.event.output.adaptor.websocket.local,7-2-2015,event websocket,3,1,2.0.3
com.thinkaurelius.titan,titan,24-9-2015,,22,4,1.0.0
org.dd4t,dd4t-spring-mvc-archetype,30-12-2017,spring archetype mvc maven,6,0,1.6
com.github.charleslzq,library,13-12-2017,github library android,1,0,1.0.1
com.github.japgolly.univeq,univeq-cats_sjs1.0-RC2_2.13,4-2-2020,github,1,0,1.2.0
com.liferay,com.liferay.adaptive.media.web,30-6-2020,web,121,2,4.0.20
com.carlosbecker,guice-junit-test-runner,13-11-2014,testing junit runner dependency-injection,2,1,1.1
com.qcloud.oceanus,flink-statebackend-rocksdb_2.11,14-6-2020,rocksdb,1,0,1.10.1
com.ksc.mission.base,maven,24-4-2020,maven build build-system,16,0,1.2.6.5
org.picketbox,picketbox-quickstarts-dist,4-1-2013,distribution,2,0,5.0.0-2013Jan04
tv.hd3g.commons,parent-persistence,10-8-2020,persistence,11,0,2.3.2.RELEASE-1
co.upvest,root_2.12,17-4-2019,,7,0,0.21.0
com.snowplowanalytics,scala-maxmind-iplookups_2.13,9-7-2020,scala,1,0,0.7.1
org.eclipse.che.selenium,che-selenium-parent,6-8-2020,testing selenium eclipse,73,0,7.17.0
com.github.adedayo.intellij.sdk,intellilang-jps-plugin,13-7-2015,plugin github sdk ide,1,0,142.1
com.actionbarsherlock,parent,29-7-2013,,8,0,4.4.0
com.softwaremill.sttp,json-common_2.13,14-10-2019,json,12,4,1.7.2
top.zenyoung,zenyoung-security,12-8-2020,security,42,0,1.9.3
com.github.jatcwang,doobieroll_2.12,10-8-2020,github,3,0,0.1.2
org.github.leshan,leshan-standalone,16-1-2015,github,8,0,0.1.9
de.otto.edison,edison-core,23-6-2020,,166,12,2.2.10
org.apereo.cas,cas-server-support-sms-clickatell,24-7-2020,support server sms,87,0,6.3.0-RC1
io.monix,monix-cats_2.12,22-1-2018,io,12,11,2.3.3
io.avaje,avaje-jsr305,13-3-2020,io,1,2,1.0
no.nav.foreldrepenger.kontrakter.topics,fp-topics,17-1-2020,,54,0,5.1_202001171...
net.unicon.cas,cas-addon-external-config-services-registry-support,21-11-2014,support service registry config,7,1,1.0.0-GA
win.sa4zet,maven-release-version-date-policy,20-7-2020,build build-system maven date policy,2,0,2020.7.20.2
com.pastdev.liferay,com.pastdev.liferay.scripting-api,5-12-2018,api scripting,15,1,1.023
com.gitee.zhao-baolin,spring-boot-rocketmq,5-11-2018,queue spring,1,0,1.1.1
cloud.piranha.servlet,piranha-servlet-servletcontainerinitializer,13-4-2020,servlet cloud,2,2,20.4.0
org.scalaz,scalaz-zio-interop-scala7x_2.11,10-12-2018,scala scalaz functional,1,0,0.5.1
io.activej,activej-specializer,14-7-2020,io,4,0,1.1
org.yuequan,hibernate-ext-multivalue-map,4-1-2019,hibernate persistence,1,0,1.0.0.BETA
org.wicketstuff,progressbar-spring,12-9-2012,spring wicket,20,1,1.5-RC5.1
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.userstore.common,11-8-2020,server api identity,95,2,1.0.151
com.streamr.labs,streamr_spark,8-10-2019,spark,4,0,0.4.0
org.jnosql.artemis,artemis-extension,16-5-2019,extension,8,0,0.0.9
org.rnorth,test-containers,22-6-2015,testing container,1,5,0.9.3
net.colesico.framework,colesico-http,11-8-2020,framework http,34,4,3.8.1
net.exoego,aws-sdk-scalajs-facade-resourcegroups_sjs0.6_2.12,18-7-2020,aws amazon scalajs sdk scala,11,1,0.30.0-v2.715.0
com.github.mervick,aes-everywhere-java,24-9-2019,github,1,0,1.2.7
org.scala-sbt,util-collection_2.12,6-7-2017,scala sbt build build-system,11,9,1.0.0-M26
com.io7m.jpita,io7m-jpita-core,31-7-2016,io,3,2,0.2.1
org.jbpm,jbpm-wb-forms-modeler-backend,24-10-2017,bpm forms,15,0,7.4.1.Final
com.github.berry120.jopenlyrics,jopenlyrics,12-8-2019,github,1,0,2.0
it.unibo.apice.scafiteam,scafi-demos_2.12,30-7-2018,example,1,0,53ddebd1
org.deeplearning4j,deeplearning4j-aws,13-8-2017,amazon aws machine-learning deep-learning,48,0,1.0.0-beta6
org.ow2.carol.cmi,cmi-rpc,7-3-2008,rpc,4,3,2.0-RC4
com.slickqa,executioner-slickv4-connector,24-10-2016,connector,16,1,2.0.0-19
com.lihaoyi,utest_sjs1.0.0-M1_2.13.0-M2,26-12-2017,testing,6,63,0.6.3
se.skltp.aggregatingservices.riv.clinicalprocess.activity.request,GetAggregatedRequestStatus-schemas,29-11-2017,request schema,7,1,1.1.0-RC3
org.jszip.redist,expect,27-3-2013,web assets,4,0,0.2.0
com.typesafe.akka,akka-persistence-tck_2.13.0-M5,21-5-2019,actor persistence akka distributed concurrency typesafe,6,13,2.6.0-M1
org.wso2.carbon.identity.server.api,org.wso2.carbon.identity.api.server.email.template.common,11-8-2020,server mail template api identity,97,2,1.0.151
com.github.kittinunf.fuel,fuel,9-6-2020,github,1,13,2.2.3
com.muhuk.lesscss,lesscss-cli,25-1-2015,css command-line,3,0,1.1.1
org.eclipse.ditto,ditto-signals-commands-things,20-7-2020,eclipse,24,17,1.1.3
com.globalmentor,globalmentor-faces,4-7-2020,,3,0,0.6.2
org.opendaylight.federation,federation-with-rabbit,27-4-2018,,5,2,0.2.4-Carbon
io.featurehub.composites,composite-test,23-7-2020,testing io,1,0,1.1
com.liferay.webjars,com.liferay.webjars.metal-components,18-11-2016,web,12,0,2.3.1
uy.kohesive.kovert,kovert-vertx,15-11-2018,vertx,42,3,1.5.0
org.scalaz,scalaz-typelevel_2.10.0-RC3,23-11-2012,scalaz scala functional,1,3,7.0.0-M5
com.mofiler.android,mofiler-sdk,1-2-2017,sdk android,2,0,1.2.1
se.unbound,tapestry-breadcrumbs,18-8-2012,web-framework,9,0,1.9
com.att.authz,authz-client,12-7-2017,client,1,1,2.6
org.drasyl,parent,14-7-2020,,1,0,0.1.2
com.xzixi,zookeeper,12-8-2019,zookeeper,1,0,1.0
co.windly,limbo,30-3-2020,android,31,0,2.3.0
org.wso2.carbon.appmgt,appmgt-feature,22-12-2015,,1,0,1.0.1
io.monix,monix_2.13.0-M5,16-6-2019,io,1,7,3.0.0-RC3
org.apereo.cas,cas-server-support-session-jdbc,24-7-2020,support server jdbc sql,37,0,6.3.0-RC1
io.monix,minitest_2.13.0-M5,18-1-2019,io,4,15,2.3.2
org.diirt,datasource-integration,27-2-2018,integration data datasource,2,0,3.1.7
org.randombits.supplier,supplier-core-parent,22-12-2014,,4,0,1.0.10
com.github.ancane,hashids-scala_2.11,10-2-2020,github scala,5,1,1.4
com.ksyun,ksc-sdk-java-cdn,3-8-2020,sdk,19,0,0.3.8
org.scalamock,scalamock_2.9.0-1,8-6-2012,,5,0,2.4
net.moznion,mysql-diff,31-3-2015,diff mysql database,3,0,1.0.2
org.jboss.arquillian.container,arquillian-wls-managed-12.1,26-11-2015,container jboss,3,0,1.0.1.Final
com.peertopark.java,phoneutils,26-5-2017,,22,0,3.5.2
io.kamon,kamon-play-2.5_2.11,1-4-2019,io,11,0,1.1.3
org.ojbc.bundles.connectors,disposition-reporting-service-connector,13-9-2017,bundle connector service reporting,1,0,1.0.1
com.whisk,docker-testkit-scalatest_2.13,8-8-2020,scala docker testing,3,14,0.10.0-beta9
de.adorsys.aspsp,aspsp-mock-server,23-10-2018,mock server,10,0,1.10-RC1
com.oakfusion,spring-cookie-session,18-6-2014,spring,1,0,1.0
io.amient.affinity,storage-kafka_1.1-scala_2.11,18-12-2019,streaming kafka scala storage io,34,3,0.13.6
com.iiifi,kite-test,3-7-2020,testing,6,0,1.2.1.RELEASE
org.bridgedb,org.bridgedb.rdb,23-5-2020,,12,3,2.3.9
org.hawkular.alerts,hawkular-alerts-actions-impl,20-9-2017,,21,1,1.71.0.Final
org.jlib,jlib-reflect,27-7-2018,,1,1,1.0.0
org.wso2.am,org.wso2.carbon.apimgt.samples.sample1,14-2-2020,example,37,0,3.1.0-beta
org.hammerlab.genomics,readsets_2.10,6-2-2017,,4,0,1.0.3
com.github.xuwei-k,usagi_2.11,20-5-2017,github message queue client,5,0,0.2.2
net.atinu,dvalidation_2.11,19-11-2014,,2,0,0.2
com.automatak.lib4s,osgi4s_2.10.0,12-2-2013,library osgi,1,0,0.1.13-RC1
net.incongru.berkano,berkano-parent,28-11-2011,,2,0,2
org.wildfly.security,wildfly-elytron-sasl-localuser,10-8-2020,security,46,4,2.0.0.Alpha7
net.sourceforge.jwebunit,jwebunit-webdriver-plugin,8-10-2015,plugin webdriver,3,0,3.3
org.scala-js,scalajs-dom_sjs0.6_2.13.0-RC3,29-5-2019,scala scalajs dom,1,66,0.9.7
org.aperteworkflow,jbpm-context,21-8-2015,bpm,7,2,3.2-RC1
org.wicketstuff.scala,sample,12-9-2012,scala example wicket,34,0,1.5-RC5.1
org.scalikejdbc,scalikejdbc-play-initializer_2.11,13-11-2019,,20,1,2.7.1-scalike...
cf.janga,java-fire-root,2-4-2014,,1,0,1.0.2
com.plumelog,plumelog_trace,3-6-2020,tracing,1,3,2.0
com.github.egatlovs,variable-management,12-5-2018,github management,1,0,2.0.0
org.danekja,jdk-serializable-functional,31-5-2019,functional,7,7,1.9.0
com.gu,fezziwig_2.12,20-11-2019,,11,7,1.4
com.nrinaudo,kantan.regex-generic_2.10,3-7-2017,regexp,9,0,0.2.0
com.lihaoyi,utest_sjs0.6.0-RC1_2.10,10-1-2015,testing,1,7,0.2.5-RC1
com.mantledillusion.metrics,trail-metrics-support-vaadin-core,20-7-2020,support web-framework gwt metrics,12,4,1.0.0.BETA4
net.java.truevfs,truevfs-profile-default_2.13,25-10-2019,,2,1,0.12.2
io.udash,udash-bootstrap4_sjs0.6_2.11,21-4-2020,io bootstrap,27,0,0.8.5
info.bitrich.xchange-stream,xchange-binance,2-3-2020,streaming,8,0,4.4.1
com.projectdarkstar.tools.build,sgs-build-utilities,15-8-2011,tools build,3,0,1.2
com.github.jainsahab,Snooper-No-Op,23-2-2020,github android,7,2,1.5.5
de.twentyeleven.skysail,skysail.server.graphs,8-1-2013,server,2,0,0.0.2
org.mashupbots.socko,socko-buildtools_2.11,6-10-2014,,2,0,0.6.0
com.github.olada,webjars-webfilter-resolver,7-5-2018,github web,1,0,0.1.0
org.openksavi.sponge,sponge-remote-api-tools,31-7-2020,tools remote api,2,0,1.16.1
com.github.fayewon,LuckyExp,14-10-2019,github,3,0,1.0.2
org.chafed,chafed_2.9.1,23-4-2012,,1,0,0.2
com.github.heuermh.sparkling,sparkling-template,20-5-2014,github template,5,2,1.1.2
org.bremersee,bremersee-geojson,30-6-2019,,5,1,2.0.0
com.m3,play-json-formats_2.10,19-11-2014,json,1,1,2.3
org.specs2,specs2-mock_sjs0.6_2.13.0-M5,11-3-2019,mock specs testing mocking,6,45,4.5.1
org.digidoc4j.dss,dss-document,3-12-2019,,21,8,5.5.d4j.1
org.librarysimplified,org.librarysimplified.ui.errorpage,21-7-2020,ui android,10,3,5.5.1
com.thorstenmarx.webtools,webtools-scripting,12-6-2020,scripting,15,1,5.2.4
io.thill.kafkacap,kafkacap-multicast,24-10-2019,io,2,0,0.1.1
com.dimafeng,neotypes-zio-stream_2.12,31-7-2020,streaming,10,0,0.15.0
org.opendaylight.openflowplugin,openflowplugin-blueprint-config,10-8-2020,config,34,2,0.10.2
com.github.blasd.apex,apex-core-java,6-7-2017,github,4,0,1.3
cn.chenzw.swagger,swagger-ext-core,9-6-2020,api swagger,2,1,1.0.1
com.uberfusion,telco_library,11-11-2015,library android,2,0,1.0.1
com.tourgeek.tour,com.tourgeek.tour.acctpay.report,24-1-2020,report,3,2,0.8.4
io.mraa.upm,upm_ds1307,21-11-2018,io,10,0,1.7.1
de.charite.compbio,jannovar-filter,13-7-2020,filtering,18,0,0.35
net.sf.openas2,openas2-remote,29-9-2019,remote,16,0,2.10.0
io.grpc,grpc-examples,7-7-2016,grpc io example rpc protocol,13,0,0.15.0
com.github.pshirshov.izumi.legacy,commons-test_2.12,16-3-2018,github testing,16,19,1.4.16
com.ganshane.monad,monad-extjs,23-6-2016,,19,2,5.1.0
com.github.mliarakos.lagomjs,lagomjs-scaladsl-api_sjs0.6_2.11,2-1-2020,github dsl api,11,2,0.1.2-1.5.5
org.xillium,xillium-gear,15-8-2019,,12,0,1.2.2
org.digidoc4j.dss,dss-tsl-validation,3-12-2019,validation,21,2,5.5.d4j.1
com.softwaremill.stringmask,stringmask_2.10,10-11-2016,,4,0,1.2.0
uk.bl.wa.discovery,digipres-tika,19-9-2018,discovery,5,1,3.0.0
de.martin-senne,jCommandLine,7-2-2013,,1,0,1.0
uk.gov.nationalarchives,droid-export,1-5-2020,export,11,2,6.5
setpoint,HelloWorld-SetPoint,6-11-2006,,1,0,sample
com.sancromeu,pm-time-profiler,15-7-2014,profiling time,1,0,0.9.0
